name,val,err,flag
st_norm2018fail,-0.570990979341,0.963513805904,fitb
st_norm2018fail,-0.572802604184,0.963555205233,fits
st_norm2018pass,1.79634585152,0.929050730613,fitb
st_norm2018pass,1.79570251305,0.929129305698,fits
trig_e2016,-0.0407723316615,0.949381961668,fitb
trig_e2016,-0.0347857111104,0.949382866581,fits
trig_e2017,-0.41077251812,0.959158540597,fitb
trig_e2017,-0.412511999052,0.95916359589,fits
trig_e2018,-0.160545513847,0.959185282033,fitb
trig_e2018,-0.156124048049,0.95919389391,fits
trig_met2016,0.0648268896465,0.789669239136,fitb
trig_met2016,0.0683968178044,0.789694106648,fits
trig_met2017,0.496070592489,0.955133965342,fitb
trig_met2017,0.497407091906,0.95514806683,fits
trig_met2018,-0.252086063235,0.954837236693,fitb
trig_met2018,-0.257286784856,0.954858839149,fits
tt_norm2016fail,-0.862466103974,0.730102597284,fitb
tt_norm2016fail,-0.868321396082,0.729309205924,fits
tt_norm2016pass,-2.50573438201,0.592910028173,fitb
tt_norm2016pass,-2.50703597513,0.592927722366,fits
tt_norm2017fail,-0.739309513844,0.716357860745,fitb
tt_norm2017fail,-0.740534944672,0.716490249741,fits
tt_norm2017pass,-0.898067744106,0.528628028679,fitb
tt_norm2017pass,-0.895789966463,0.529042885189,fits
tt_norm2018fail,-3.25640321582,0.685959399203,fitb
tt_norm2018fail,-3.24807635623,0.686783867332,fits
tt_norm2018pass,-1.53209184855,0.543740167843,fitb
tt_norm2018pass,-1.53188204861,0.544469107699,fits
veto_tau2016,-0.180296230464,0.937730159608,fitb
veto_tau2016,-0.183200169719,0.937736022878,fits
veto_tau2017,-0.0868074435615,0.937470442865,fitb
veto_tau2017,-0.0844883933574,0.937575505204,fits
veto_tau2018,-1.23838185235,0.937065267199,fitb
veto_tau2018,-1.23935467788,0.936871257397,fits
vv_norm2016fail,-0.952544567078,0.877120652672,fitb
vv_norm2016fail,-0.952566231378,0.876723146345,fits
vv_norm2016pass,0.3814606879,0.723575704473,fitb
vv_norm2016pass,0.38081526664,0.724704314952,fits
vv_norm2017fail,0.498901414008,0.912567301174,fitb
vv_norm2017fail,0.499691318883,0.912437384644,fits
vv_norm2017pass,-0.220190835742,0.691165050729,fitb
vv_norm2017pass,-0.22012447817,0.69254615536,fits
vv_norm2018fail,-0.314662021464,0.885623526764,fitb
vv_norm2018fail,-0.32549937661,0.883782258233,fits
vv_norm2018pass,-0.602865096385,0.779356875374,fitb
vv_norm2018pass,-0.605514715727,0.779008281669,fits
wjets_norm2016pass,1.24571507191,0.354327248014,fitb
