name,val,err,flag
vv_norm2016fail,-0.760209905333,0.0514239297716,fits
vv_norm2016pass,0.583810599753,0.652326766594,fitb
vv_norm2016pass,0.58071718951,0.167643676996,fits
vv_norm2017fail,0.952693093553,0.948120847071,fitb
vv_norm2017fail,0.951285410423,0.0461414208039,fits
vv_norm2017pass,-0.863740203616,0.692452719552,fitb
vv_norm2017pass,-0.873438001187,0.229960830328,fits
vv_norm2018fail,0.180211573455,0.903243361328,fitb
vv_norm2018fail,0.177517899935,0.0465971924984,fits
vv_norm2018pass,-0.339433606625,0.708159256377,fitb
vv_norm2018pass,-0.347909782884,0.177247462411,fits
wjets_norm2016pass,0.902934905703,0.354856912719,fitb
wjets_norm2016pass,0.903184362003,0.030508437522,fits
wjets_norm2017pass,1.2179399209,0.35097678406,fitb
wjets_norm2017pass,1.21777981164,0.0347577063204,fits
wjets_norm2018pass,1.39504259382,0.357516495638,fitb
wjets_norm2018pass,1.39385025334,0.0325410960413,fits
zjets_norm2016fail,-0.241752277209,0.965952149173,fitb
zjets_norm2016fail,-0.240772914275,0.0590846303273,fits
zjets_norm2016pass,0.149875597335,1.00761103361,fitb
zjets_norm2016pass,0.150401233879,0.061520124581,fits
zjets_norm2017fail,-0.111531508077,0.978273204449,fitb
zjets_norm2017fail,-0.109191695493,0.0587895068337,fits
zjets_norm2017pass,0.439651384807,1.03490304282,fitb
zjets_norm2017pass,0.439274451048,0.0618289845518,fits
zjets_norm2018fail,-0.668292014714,0.935772830614,fitb
zjets_norm2018fail,-0.668082287838,0.058527737948,fits
zjets_norm2018pass,0.140769373094,1.00625278131,fitb
zjets_norm2018pass,0.140829762201,0.0614990820196,fits
